latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,nearest_industrial_km,nearest_industrial_type,nearest_industrial_name,nearest_industrial_region,nearest_industrial_latitude,nearest_industrial_longitude,facility_osm_id,cpcb_name,cpcb_sector,nearest_place_km,nearest_place_name,nearest_place_type,in_forest,in_farmland,final_class,place_description,facility_osm_id_str,is_anomaly,baseline_frp_mean,baseline_frp_std,daynight_flag,confidence_num,ml_prediction,ml_confidence
8.61075,78.0201,344.25,0.39,0.36,2026-07-24,820,N,VIIRS,n,2.0NRT,308.99,3.17,D,21.215465869490863,industrial,Coastal Energen Power Ltd,cpcb_verified,8.7642,78.1348,cpcb_25,Sterlite Industries (India) Ltd - Copper Smelter,Copper,1.6550352048813324,Eral,village,False,False,agricultural_burn,"Agricultural cropland near Eral (village, 1.7 km)",cpcb_25,False,,,1,1,agricultural_burn,0.986
8.61782,77.95454,344.93,0.39,0.36,2026-07-24,820,N,VIIRS,n,2.0NRT,308.95,8.05,D,25.642144872870382,industrial,Coastal Energen Power Ltd,cpcb_verified,8.7642,78.1348,cpcb_25,Sterlite Industries (India) Ltd - Copper Smelter,Copper,1.687534267628301,Alwarthirunagari,village,False,False,agricultural_burn,"Agricultural cropland near Alwarthirunagari (village, 1.7 km)",cpcb_25,False,,,1,1,agricultural_burn,0.986
8.66097,80.38425,338.61,0.45,0.39,2026-07-24,820,N,VIIRS,n,2.0NRT,300.88,5.9,D,136.752298096535,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,5.9793280372915065,Neriyakulam,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Neriyakulam (6.0 km),cpcb_27,False,,,1,1,scrub_biomass_burn,0.983
8.66808,80.35825,330.41,0.45,0.39,2026-07-24,820,N,VIIRS,l,2.0NRT,303.48,2.64,D,133.8935856617703,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,3.62948313120141,Sanmugapuram,village,False,False,agricultural_burn,"Agricultural cropland near Sanmugapuram (village, 3.6 km)",cpcb_27,False,,,1,0,agricultural_burn,0.987
8.67269,78.09673,343.61,0.39,0.36,2026-07-24,820,N,VIIRS,n,2.0NRT,308.49,2.48,D,11.002177334806888,industrial,Coastal Energen Power Ltd,cpcb_verified,8.7642,78.1348,cpcb_25,Sterlite Industries (India) Ltd - Copper Smelter,Copper,0.9294667350295108,Palayakayal,village,False,False,agricultural_burn,"Agricultural cropland near Palayakayal (village, 0.9 km)",cpcb_25,False,,,1,1,agricultural_burn,0.986
8.70154,80.32458,330.6,0.45,0.39,2026-07-24,820,N,VIIRS,l,2.0NRT,302.33,1.59,D,128.810382798425,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,1.680485661437953,Kanthasamy Nagar,village,False,False,agricultural_burn,"Agricultural cropland near Kanthasamy Nagar (village, 1.7 km)",cpcb_27,False,,,1,0,agricultural_burn,0.987
8.70443,80.36985,336.65,0.45,0.39,2026-07-24,820,N,VIIRS,n,2.0NRT,304.35,3.59,D,132.9653869754921,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,3.0268657936446925,Thaddankulam,village,False,False,agricultural_burn,"Agricultural cropland near Thaddankulam (village, 3.0 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.72783,77.36877,343.08,0.38,0.36,2026-07-24,820,N,VIIRS,n,2.0NRT,306.38,5.21,D,8.553560686044735,industrial,Empee Sugars and Chemicals Ltd,cpcb_verified,8.7089,77.4442,cpcb_38,Empee Sugars and Chemicals Ltd,Sugar,1.6519471896216855,Papanasam,village,True,False,wildfire,Forest / Woodland reserve near Papanasam,cpcb_38,False,,,1,1,wildfire,0.982
8.76761,80.3772,346.87,0.45,0.39,2026-07-24,820,N,VIIRS,n,2.0NRT,305.29,7.76,D,130.39833685404858,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,6.275871904286526,Kidachuri,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Kidachuri (6.3 km),cpcb_27,False,,,1,1,scrub_biomass_burn,0.983
8.77119,80.37666,346.16,0.45,0.39,2026-07-24,820,N,VIIRS,n,2.0NRT,303.69,6.57,D,130.168575925995,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,5.936628742791632,Kidachuri,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Kidachuri (5.9 km),cpcb_27,False,,,1,1,scrub_biomass_burn,0.983
8.81372,77.97733,350.89,0.39,0.36,2026-07-24,820,N,VIIRS,n,2.0NRT,318.06,16.7,D,9.614899302579095,industrial,IND Barath Thermal Power Ltd,cpcb_verified,8.8894,77.935,cpcb_13,IND Barath Thermal Power Ltd,Powerplant,8.861463783951207,Puthiamputhur,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Puthiamputhur (8.9 km),cpcb_13,False,,,1,1,scrub_biomass_burn,0.982
8.81493,80.06245,340.89,0.44,0.38,2026-07-24,820,N,VIIRS,n,2.0NRT,303.99,6.28,D,97.65763579741724,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,3.84523231518414,Murunkan,village,False,False,agricultural_burn,"Agricultural cropland near Murunkan (village, 3.8 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.86807,78.15605,339.89,0.39,0.36,2026-07-24,820,N,VIIRS,n,2.0NRT,308.0,6.87,D,11.78347916292488,industrial,Coastal Energen Power Ltd,cpcb_verified,8.7642,78.1348,cpcb_25,Sterlite Industries (India) Ltd - Copper Smelter,Copper,3.119812890995478,Mappilaiurani,village,False,False,agricultural_burn,"Agricultural cropland near Mappilaiurani (village, 3.1 km)",cpcb_25,False,,,1,1,agricultural_burn,0.986
8.87846,78.08958,340.23,0.39,0.36,2026-07-24,820,N,VIIRS,n,2.0NRT,307.98,7.14,D,13.642174627453212,industrial,Coastal Energen Power Ltd,cpcb_verified,8.7642,78.1348,cpcb_25,Sterlite Industries (India) Ltd - Copper Smelter,Copper,5.892097654258174,Kurukkuchalai,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Kurukkuchalai (5.9 km),cpcb_25,False,,,1,1,scrub_biomass_burn,0.984
8.9351,80.14677,332.91,0.44,0.38,2026-07-24,820,N,VIIRS,n,2.0NRT,303.33,2.64,D,99.5897283327016,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,5.085666491337926,Periyamadu,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Periyamadu (5.1 km),cpcb_27,False,,,1,1,scrub_biomass_burn,0.979
8.94032,80.38223,334.44,0.45,0.39,2026-07-24,820,N,VIIRS,n,2.0NRT,301.75,2.58,D,123.59033887644009,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,1.219219663712463,Kovilkunchukulam,village,False,False,agricultural_burn,"Agricultural cropland near Kovilkunchukulam (village, 1.2 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.94914,77.84123,339.46,0.39,0.36,2026-07-24,820,N,VIIRS,l,2.0NRT,312.84,4.83,D,12.256846843603444,industrial,IND Barath Thermal Power Ltd,cpcb_verified,8.8894,77.935,cpcb_13,IND Barath Thermal Power Ltd,Powerplant,6.069105244388424,Kadambur,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Kadambur (6.1 km),cpcb_13,False,,,1,0,scrub_biomass_burn,0.982
9.13713,77.96883,344.46,0.39,0.36,2026-07-24,820,N,VIIRS,n,2.0NRT,313.96,12.82,D,27.79573609616397,industrial,IND Barath Thermal Power Ltd,cpcb_verified,8.8894,77.935,cpcb_13,IND Barath Thermal Power Ltd,Powerplant,1.6529579726277202,Ilambhuvanam,village,False,False,agricultural_burn,"Agricultural cropland near Ilambhuvanam (village, 1.7 km)",cpcb_13,False,,,1,1,agricultural_burn,0.986
9.247,77.60338,341.22,0.38,0.36,2026-07-24,820,N,VIIRS,l,2.0NRT,313.14,6.22,D,53.91720355314487,industrial,IND Barath Thermal Power Ltd,cpcb_verified,8.8894,77.935,cpcb_13,IND Barath Thermal Power Ltd,Powerplant,7.090063672956282,Kuvalaikkanni,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Kuvalaikkanni (7.1 km),cpcb_13,False,,,1,0,scrub_biomass_burn,0.982
9.26605,79.06191,339.53,0.41,0.37,2026-07-24,820,N,VIIRS,n,2.0NRT,306.99,7.21,D,26.720314420516576,industrial,Coromandel Electric Company Ltd,cpcb_verified,9.3639,78.8395,cpcb_24,Pioneer Power Ltd,Powerplant,2.773321034289092,Nochiyurani,village,False,False,agricultural_burn,"Agricultural cropland near Nochiyurani (village, 2.8 km)",cpcb_24,False,,,1,1,agricultural_burn,0.987
9.31198,80.22139,335.45,0.45,0.39,2026-07-24,820,N,VIIRS,n,2.0NRT,303.16,2.47,D,99.72853457895847,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,0.9331105325514516,Vannerikkulam,village,False,False,agricultural_burn,"Agricultural cropland near Vannerikkulam (village, 0.9 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
9.36788,78.71719,339.67,0.4,0.37,2026-07-24,820,N,VIIRS,n,2.0NRT,307.57,5.8,D,13.426245188984105,industrial,Coromandel Electric Company Ltd,cpcb_verified,9.3639,78.8395,cpcb_24,Pioneer Power Ltd,Powerplant,1.7336308390657114,Tiyahur,village,False,False,agricultural_burn,"Agricultural cropland near Tiyahur (village, 1.7 km)",cpcb_24,False,,,1,1,agricultural_burn,0.986
9.39855,77.5326,353.41,0.38,0.36,2026-07-24,820,N,VIIRS,n,2.0NRT,313.12,16.75,D,57.02988039293513,industrial,unnamed,tn_central,9.5822502,78.0181003,751731783,,,0.807188062028107,Zamin Kollankondan,village,False,False,agricultural_burn,"Agricultural cropland near Zamin Kollankondan (village, 0.8 km)",751731783,False,,,1,1,agricultural_burn,0.987
9.42289,77.71505,350.22,0.39,0.36,2026-07-24,820,N,VIIRS,n,2.0NRT,313.75,12.71,D,37.66406649318764,industrial,unnamed,tn_central,9.5822502,78.0181003,751731783,,,2.3516125007224247,Kakkivadanpatti,village,False,False,agricultural_burn,"Agricultural cropland near Kakkivadanpatti (village, 2.4 km)",751731783,False,,,1,1,agricultural_burn,0.986
9.42739,78.55258,338.83,0.4,0.37,2026-07-24,820,N,VIIRS,n,2.0NRT,308.51,6.28,D,12.57044209609318,industrial,unnamed,tn_central,9.4991424,78.6411443,477564304,,,10.080479823368908,Mudukulattur,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Mudukulattur (10.1 km),477564304,False,,,1,1,scrub_biomass_burn,0.983
9.43342,78.82613,339.34,0.4,0.37,2026-07-24,820,N,VIIRS,n,2.0NRT,306.4,4.3,D,7.868186494773234,industrial,Coromandel Electric Company Ltd,cpcb_verified,9.3639,78.8395,cpcb_24,Pioneer Power Ltd,Powerplant,1.6082898689635434,Toruvalur,village,False,False,agricultural_burn,"Agricultural cropland near Toruvalur (village, 1.6 km)",cpcb_24,False,,,1,1,agricultural_burn,0.985
9.458,78.68839,337.56,0.4,0.37,2026-07-24,820,N,VIIRS,n,2.0NRT,307.22,5.77,D,6.912282266143784,industrial,unnamed,tn_central,9.4991424,78.6411443,477564304,,,5.72846248080756,Bogalur,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Bogalur (5.7 km),477564304,False,,,1,1,scrub_biomass_burn,0.983
9.47744,78.03043,344.73,0.39,0.36,2026-07-24,820,N,VIIRS,l,2.0NRT,315.23,12.92,D,9.874916806093314,industrial,unnamed,tn_central,9.5451952,78.0886407,906837193,,,3.410050449179351,Kottiparai,village,False,False,agricultural_burn,"Agricultural cropland near Kottiparai (village, 3.4 km)",906837193,False,,,1,0,agricultural_burn,0.985
9.48597,78.08695,343.27,0.39,0.36,2026-07-24,820,N,VIIRS,l,2.0NRT,314.12,8.43,D,6.2196920130013895,industrial,unnamed,tn_central,9.5036327,78.1407603,906837199,,,2.569102955100196,Aruppukkottai,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Aruppukkottai (2.6 km),906837199,False,,,1,0,scrub_biomass_burn,0.976
9.49454,78.58665,341.9,0.4,0.37,2026-07-24,820,N,VIIRS,n,2.0NRT,311.22,8.39,D,5.998313723586146,industrial,unnamed,tn_central,9.4991424,78.6411443,477564304,,,5.217425095796132,Paramakkudi,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Paramakkudi (5.2 km),477564304,False,,,1,1,scrub_biomass_burn,0.983
9.49535,78.58585,349.21,0.4,0.37,2026-07-24,820,N,VIIRS,n,2.0NRT,311.34,10.41,D,6.078816593227751,industrial,unnamed,tn_central,9.4991424,78.6411443,477564304,,,5.1389877902957455,Paramakkudi,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Paramakkudi (5.1 km),477564304,False,,,1,1,scrub_biomass_burn,0.983
9.4967,78.71597,340.61,0.4,0.37,2026-07-24,820,N,VIIRS,n,2.0NRT,308.76,7.01,D,8.210673725645238,industrial,unnamed,tn_central,9.4991424,78.6411443,477564304,,,5.956412775367052,Nainarkovil,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Nainarkovil (6.0 km),477564304,False,,,1,1,scrub_biomass_burn,0.983
9.52567,78.32798,342.89,0.39,0.36,2026-07-24,820,N,VIIRS,l,2.0NRT,312.94,8.54,D,5.213718835058489,industrial,Narikudi,tn_central,9.5700547,78.3126517,590858784,,,4.572721624893698,Veerasolan,village,False,False,agricultural_burn,"Agricultural cropland near Veerasolan (village, 4.6 km)",590858784,False,6.956666666666667,3.0882411391167843,1,0,agricultural_burn,0.982
9.53733,78.52048,344.64,0.4,0.37,2026-07-24,820,N,VIIRS,n,2.0NRT,307.93,7.58,D,7.618825001682773,industrial,unnamed,tn_central,9.5863852,78.4719702,725193694,,,7.868450809239779,Paramakkudi,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Paramakkudi (7.9 km),725193694,False,,,1,1,scrub_biomass_burn,0.983
9.72999,77.35467,343.29,0.38,0.36,2026-07-24,820,N,VIIRS,n,2.0NRT,303.8,4.13,D,74.01786817727313,industrial,Vadapalanji IT SEZ,tn_central,9.9312285,77.9986372,1034798587,,,3.876249652940311,Kamayagoundanpatti,village,False,False,agricultural_burn,"Agricultural cropland near Kamayagoundanpatti (village, 3.9 km)",1034798587,False,,,1,1,agricultural_burn,0.987
9.73117,78.23415,342.13,0.39,0.36,2026-07-24,820,N,VIIRS,l,2.0NRT,312.75,11.26,D,7.752480653795488,industrial,unnamed,tn_central,9.6624068,78.2224739,1227457839,,,3.205124683350753,Avarangulam,village,False,False,agricultural_burn,"Agricultural cropland near Avarangulam (village, 3.2 km)",1227457839,False,,,1,0,agricultural_burn,0.985
9.80689,78.36104,338.55,0.39,0.36,2026-07-24,820,N,VIIRS,n,2.0NRT,306.99,2.97,D,8.120187409874267,industrial,unnamed,tn_central,9.8251284,78.289277,986279206,,,2.678096416289582,Vembattur,village,False,False,agricultural_burn,"Agricultural cropland near Vembattur (village, 2.7 km)",986279206,False,1.38,0.69,1,1,agricultural_burn,0.986
9.84783,78.06303,336.5,0.39,0.36,2026-07-24,820,N,VIIRS,n,2.0NRT,304.67,2.58,D,2.2247923041261912,industrial,Madurai Airport Solar Farm,tn_central,9.841743,78.0823745,1105110242,,,3.319442285106084,Harveypatti,suburb,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Harveypatti (3.3 km),1105110242,False,,,1,1,scrub_biomass_burn,0.969
9.85525,78.22561,340.14,0.39,0.36,2026-07-24,820,N,VIIRS,n,2.0NRT,308.35,4.74,D,1.7244539313282683,industrial,unnamed,tn_central,9.8661696,78.2144325,726550280,,,1.3656436741537998,Manalur,village,False,False,industrial_fire,Industrial facility (Industrial facility),726550280,False,4.74,2.37,1,1,industrial_fire,0.985
9.87134,77.70849,339.45,0.39,0.36,2026-07-24,820,N,VIIRS,l,2.0NRT,310.59,3.91,D,32.4725150049516,industrial,Vadapalanji IT SEZ,tn_central,9.9312285,77.9986372,1034798587,,,1.3915520247418498,Elumalai,village,False,False,agricultural_burn,"Agricultural cropland near Elumalai (village, 1.4 km)",1034798587,False,,,1,0,agricultural_burn,0.986
9.89849,78.06915,339.38,0.39,0.36,2026-07-24,820,N,VIIRS,l,2.0NRT,309.55,6.09,D,1.8537560882266395,industrial,unnamed,tn_central,9.886525,78.0573658,1356956670,,,0.8895953686332296,Vilachery,suburb,False,False,industrial_fire,Industrial facility (Industrial facility),1356956670,False,6.09,3.045,1,0,industrial_fire,0.982
9.94998,78.64573,340.05,0.4,0.37,2026-07-24,820,N,VIIRS,n,2.0NRT,306.71,5.05,D,7.822861029787213,industrial,unnamed,tn_central,9.9417033,78.7166601,986260251,,,3.9431790983224815,Panangudi,village,False,False,agricultural_burn,"Agricultural cropland near Panangudi (village, 3.9 km)",986260251,False,3.9066666666666654,0.7563288526384099,1,1,agricultural_burn,0.986
10.00549,78.03773,340.01,0.39,0.36,2026-07-24,820,N,VIIRS,l,2.0NRT,310.07,5.54,D,4.719866546619955,industrial,unnamed,tn_central,9.9634869,78.0439453,990848644,,,1.7087740708386536,Chittalangudi,village,False,False,agricultural_burn,"Agricultural cropland near Chittalangudi (village, 1.7 km)",990848644,False,,,1,0,agricultural_burn,0.986
10.00883,78.03722,341.97,0.39,0.36,2026-07-24,820,N,VIIRS,n,2.0NRT,309.71,5.58,D,5.0954294322168,industrial,unnamed,tn_central,9.9634869,78.0439453,990848644,,,1.4412722760130088,Anaikulam,village,False,False,agricultural_burn,"Agricultural cropland near Anaikulam (village, 1.4 km)",990848644,False,,,1,1,agricultural_burn,0.986
10.01349,78.09101,343.1,0.39,0.36,2026-07-24,820,N,VIIRS,n,2.0NRT,305.63,3.11,D,4.58633825296135,industrial,Madurai Chettikulam Flyover Project Site,tn_central,10.0041463,78.1318045,823715565,,,2.535410724211556,Ambalattadi,village,False,False,agricultural_burn,"Agricultural cropland near Ambalattadi (village, 2.5 km)",823715565,False,,,1,1,agricultural_burn,0.986
10.02995,77.95058,334.38,0.39,0.36,2026-07-24,820,N,VIIRS,l,2.0NRT,307.13,2.05,D,12.173714820929447,industrial,Vadapalanji IT SEZ,tn_central,9.9312285,77.9986372,1034798587,,,1.5357826968891344,Sholavandan,town,False,False,urban_commercial_fire,Urban / Commercial area (Sholavandan),1034798587,False,,,1,0,urban_commercial_fire,0.984
10.03784,78.02551,344.83,0.39,0.36,2026-07-24,820,N,VIIRS,n,2.0NRT,309.11,5.79,D,8.51058563605805,industrial,unnamed,tn_central,9.9634869,78.0439453,990848644,,,0.6911600745448916,Sambakulam,village,False,False,agricultural_burn,"Agricultural cropland near Sambakulam (village, 0.7 km)",990848644,False,,,1,1,agricultural_burn,0.986
10.19416,77.27584,347.72,0.38,0.36,2026-07-24,820,N,VIIRS,n,2.0NRT,307.77,15.68,D,43.84328064866567,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,2.304766334384502,Kottakambur,village,False,False,agricultural_burn,"Agricultural cropland near Kottakambur (village, 2.3 km)",cpcb_4,False,,,1,1,agricultural_burn,0.986
10.28285,78.82413,336.81,0.41,0.37,2026-07-24,820,N,VIIRS,n,2.0NRT,303.36,4.26,D,7.393786673134516,industrial,unnamed,tn_central,10.3493308,78.8254726,669581925,,,1.4933359472652667,Poovampatti,village,True,False,wildfire,Forest / Woodland reserve near Poovampatti,669581925,False,,,1,1,wildfire,0.984
10.34789,77.17265,332.6,0.38,0.36,2026-07-24,820,N,VIIRS,l,2.0NRT,305.96,3.36,D,27.94774549504853,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,8.106110071783664,Marayoor,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Marayoor (8.1 km),cpcb_4,False,,,1,0,scrub_biomass_burn,0.983
10.35121,77.17213,331.82,0.38,0.36,2026-07-24,820,N,VIIRS,l,2.0NRT,304.34,2.96,D,27.61323702038824,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,8.464024726672967,Marayoor,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Marayoor (8.5 km),cpcb_4,False,,,1,0,scrub_biomass_burn,0.983
10.38708,79.22437,336.59,0.42,0.38,2026-07-24,820,N,VIIRS,n,2.0NRT,300.15,4.1,D,11.049224013439773,industrial,Shriram Non-Conventional Energy Ltd,cpcb_verified,10.4256,79.3175,cpcb_17,Shriram Non-Conventional Energy Ltd,Powerplant,1.7659625264169496,Vadikadu,village,False,False,agricultural_burn,"Agricultural cropland near Vadikadu (village, 1.8 km)",cpcb_17,False,,,1,1,agricultural_burn,0.986
10.39054,79.22385,337.14,0.42,0.38,2026-07-24,820,N,VIIRS,n,2.0NRT,298.25,4.1,D,10.95892824654422,industrial,Shriram Non-Conventional Energy Ltd,cpcb_verified,10.4256,79.3175,cpcb_17,Shriram Non-Conventional Energy Ltd,Powerplant,2.145101234177731,Vadikadu,village,False,False,agricultural_burn,"Agricultural cropland near Vadikadu (village, 2.1 km)",cpcb_17,False,,,1,1,agricultural_burn,0.986
10.41716,77.5604,335.7,0.39,0.36,2026-07-24,820,N,VIIRS,l,2.0NRT,308.54,4.18,D,38.91775769526763,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,3.410728007311414,Pudu Ayakudi,village,False,False,agricultural_burn,"Agricultural cropland near Pudu Ayakudi (village, 3.4 km)",cpcb_4,False,,,1,0,agricultural_burn,0.986
10.42837,77.37106,337.28,0.38,0.36,2026-07-24,820,N,VIIRS,n,2.0NRT,305.76,4.13,D,22.138555924461784,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,3.242080843377776,Kuppampalayam,village,False,False,agricultural_burn,"Agricultural cropland near Kuppampalayam (village, 3.2 km)",cpcb_4,False,,,1,1,agricultural_burn,0.986
10.65981,77.15834,330.59,0.38,0.36,2026-07-24,820,N,VIIRS,l,2.0NRT,303.61,2.06,D,12.795625087971263,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,3.875642986543009,Kongalnagaram,village,False,False,agricultural_burn,"Agricultural cropland near Kongalnagaram (village, 3.9 km)",cpcb_4,False,,,1,0,agricultural_burn,0.985
10.67069,79.61633,337.22,0.43,0.38,2026-07-24,820,N,VIIRS,n,2.0NRT,302.95,3.44,D,9.14341934913495,industrial,unnamed,tn_central,10.7506151,79.59666,840910505,,,0.6189808603597619,Seruvamani,village,False,False,agricultural_burn,"Agricultural cropland near Seruvamani (village, 0.6 km)",840910505,False,,,1,1,agricultural_burn,0.986
10.67364,79.61184,339.44,0.43,0.38,2026-07-24,820,N,VIIRS,n,2.0NRT,304.36,5.43,D,8.718446035026808,industrial,unnamed,tn_central,10.7506151,79.59666,840910505,,,0.6321576803824391,Melasethi,village,False,False,agricultural_burn,"Agricultural cropland near Melasethi (village, 0.6 km)",840910505,False,,,1,1,agricultural_burn,0.986
10.80428,79.6702,332.83,0.44,0.38,2026-07-24,820,N,VIIRS,n,2.0NRT,302.08,3.45,D,3.0099845617713736,industrial,unnamed,tn_central,10.8149331,79.6448654,1056121305,,,1.5438368725344465,Thirupallimukkoodal,village,False,False,agricultural_burn,"Agricultural cropland near Thirupallimukkoodal (village, 1.5 km)",1056121305,False,,,1,1,agricultural_burn,0.984
10.80448,78.6274,342.82,0.4,0.37,2026-07-24,820,N,VIIRS,n,2.0NRT,307.72,5.96,D,5.09782926195846,industrial,unnamed,tn_central,10.7604637,78.6143473,1410857831,,,0.4166899694842111,Adavathur East,suburb,False,False,urban_commercial_fire,Urban / Commercial area (Adavathur East),1410857831,False,,,1,1,urban_commercial_fire,0.984
10.84654,78.79582,331.0,0.41,0.37,2026-07-24,820,N,VIIRS,l,2.0NRT,302.79,2.75,D,4.79861242257456,industrial,unnamed,tn_central,10.8669771,78.8345216,464925382,,,1.0724871666922609,Seventhinathapuram,village,False,False,agricultural_burn,"Agricultural cropland near Seventhinathapuram (village, 1.1 km)",464925382,False,,,1,0,agricultural_burn,0.985
10.84708,78.79957,337.74,0.41,0.37,2026-07-24,820,N,VIIRS,n,2.0NRT,304.45,2.75,D,4.411744939615541,industrial,unnamed,tn_central,10.8669771,78.8345216,464925382,,,1.0434079029041223,Idaiyattumangalam,village,False,False,agricultural_burn,"Agricultural cropland near Idaiyattumangalam (village, 1.0 km)",464925382,False,,,1,1,agricultural_burn,0.985
10.90938,79.82526,338.68,0.45,0.39,2026-07-24,820,N,VIIRS,n,2.0NRT,300.23,3.46,D,8.215487737209457,industrial,unnamed,tn_central,10.9638623,79.7744322,759412286,,,1.5177965644579454,Karaikal,town,False,False,urban_commercial_fire,Urban / Commercial area (Karaikal),759412286,False,,,1,1,urban_commercial_fire,0.984
11.01471,77.62794,340.1,0.39,0.36,2026-07-24,820,N,VIIRS,n,2.0NRT,305.83,6.21,D,40.46156367814945,industrial,TNPL Paper Mill,tn_central,11.052316,77.9966873,61982524,,,4.620665643890841,Ellaikattupudur,village,False,False,agricultural_burn,"Agricultural cropland near Ellaikattupudur (village, 4.6 km)",61982524,False,,,1,1,agricultural_burn,0.987
11.23178,78.38319,336.22,0.4,0.37,2026-07-24,820,N,VIIRS,n,2.0NRT,301.67,2.8,D,9.20445923571704,industrial,Azhagapuri,tn_central,11.193579,78.4580549,999684608,,,1.0489576507539446,Perumaparappupatty,village,False,False,agricultural_burn,"Agricultural cropland near Perumaparappupatty (village, 1.0 km)",999684608,False,,,1,1,agricultural_burn,0.986
11.39055,79.72801,337.34,0.45,0.39,2026-07-24,820,N,VIIRS,n,2.0NRT,301.33,6.47,D,15.299601309603569,industrial,IL&FS Tamil Nadu Thermal Power Station,tn_central,11.5261596,79.7517592,645959123,,,4.161211342963663,Chidambaram,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Chidambaram (4.2 km),645959123,False,,,1,1,scrub_biomass_burn,0.982
11.39208,79.72757,336.65,0.45,0.39,2026-07-24,820,N,VIIRS,n,2.0NRT,301.04,5.59,D,15.140226282194256,industrial,IL&FS Tamil Nadu Thermal Power Station,tn_central,11.5261596,79.7517592,645959123,,,4.076917692811206,Chidambaram,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Chidambaram (4.1 km),645959123,False,,,1,1,scrub_biomass_burn,0.982
