latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,nearest_industrial_km,nearest_industrial_type,nearest_industrial_name,nearest_industrial_region,preliminary_class,in_forest,in_farmland,final_class,facility_osm_id,facility_distance_km,baseline_frp_mean,baseline_frp_std,baseline_sample_count,is_anomaly,daynight_flag,confidence_num,ml_prediction,ml_confidence,ml_agrees_with_rules
15.17705,76.65824,318.61,0.39,0.36,2026-09-16,2042,N,VIIRS,n,2.0NRT,291.16,1.26,N,1.130218179916154,industrial,Vijayanagar Toranagallu Power Station,andhra_telangana,likely_industrial,False,False,industrial_fire,822601316,1.130218179916154,2.1679166666666667,1.308846322981846,72.0,False,0,1,industrial_fire,1.0,True
15.17762,76.65465,320.2,0.39,0.36,2026-09-16,2042,N,VIIRS,n,2.0NRT,291.49,1.85,N,1.3600149088585078,industrial,Vijayanagar Toranagallu Power Station,andhra_telangana,likely_industrial,False,False,industrial_fire,822601316,1.3600149088585078,2.1679166666666667,1.308846322981846,72.0,False,0,1,industrial_fire,1.0,True
15.18253,76.66656,322.73,0.39,0.36,2026-09-16,2042,N,VIIRS,n,2.0NRT,292.39,3.79,N,0.316297985296156,industrial,Jindal Steel Works,andhra_telangana,likely_industrial,False,False,industrial_fire,285680302,0.316297985296156,1.964776119402985,1.0696322763893225,67.0,False,0,1,industrial_fire,0.995,True
15.18758,76.65636,312.35,0.39,0.36,2026-09-16,2042,N,VIIRS,n,2.0NRT,293.58,3.39,N,0.9355969262051218,industrial,Vijayanagar Toranagallu Power Station,andhra_telangana,likely_industrial,False,False,industrial_fire,822601316,0.9355969262051218,2.1679166666666667,1.308846322981846,72.0,False,0,1,industrial_fire,0.985,True
15.30143,76.2204,308.24,0.38,0.36,2026-09-16,2042,N,VIIRS,n,2.0NRT,292.23,0.82,N,26.366192888042608,industrial,unnamed,maharashtra,likely_natural,False,False,unclassified,1002713429,26.366192888042608,,,,False,0,1,unclassified,0.81,True
15.30955,76.2547,306.86,0.38,0.36,2026-09-16,2042,N,VIIRS,n,2.0NRT,291.79,0.54,N,26.29712089228334,industrial,unnamed,maharashtra,likely_natural,False,False,unclassified,1002713429,26.29712089228334,,,,False,0,1,unclassified,0.8488888888888888,True
15.33536,76.2847,304.94,0.38,0.36,2026-09-16,2042,N,VIIRS,n,2.0NRT,292.11,1.17,N,24.79436292678257,industrial,unnamed,maharashtra,likely_natural,False,False,unclassified,1002713429,24.79436292678257,,,,False,0,1,unclassified,0.7363269957983195,True
15.33773,76.2485,305.93,0.38,0.36,2026-09-16,2042,N,VIIRS,n,2.0NRT,292.26,0.99,N,23.107143800312578,industrial,unnamed,maharashtra,likely_natural,False,False,unclassified,1002713429,23.107143800312578,,,,False,0,1,unclassified,0.6197394957983193,True
15.35812,76.71073,311.76,0.39,0.36,2026-09-16,2042,N,VIIRS,n,2.0NRT,291.95,0.97,N,9.626438683070962,industrial,unnamed,andhra_telangana,likely_natural,False,False,unclassified,1003118941,9.626438683070962,,,,False,0,1,wildfire,0.474809939148073,False
15.68402,78.45842,307.56,0.42,0.38,2026-09-16,2042,N,VIIRS,n,2.0NRT,294.04,2.46,N,0.0721205474195854,industrial,unnamed,maharashtra,likely_industrial,False,False,industrial_fire,983096834,0.0721205474195854,0.94,0.47,1.0,True,0,1,industrial_fire,0.975,True
16.87278,80.02107,310.49,0.48,0.4,2026-09-16,2042,N,VIIRS,n,2.0NRT,293.75,3.75,N,0.26733734440263,industrial,UltraTech Cement Ltd Factory,maharashtra,likely_industrial,False,False,industrial_fire,155023223,0.26733734440263,1.5,0.75,1.0,True,0,1,industrial_fire,0.965,True
17.06348,76.97945,315.91,0.39,0.36,2026-09-16,2042,N,VIIRS,n,2.0NRT,294.84,2.68,N,0.3589453746593983,industrial,ACC Cement,maharashtra,likely_industrial,False,False,industrial_fire,101818709,0.3589453746593983,0.8825,0.240883789408918,4.0,True,0,1,industrial_fire,0.995,True
17.14627,78.22549,305.86,0.41,0.37,2026-09-16,2042,N,VIIRS,n,2.0NRT,292.31,0.77,N,6.268205019949379,industrial,unnamed,maharashtra,likely_natural,False,False,unclassified,1352292735,6.268205019949379,,,,False,0,1,unclassified,0.569907721048123,True
17.37035,77.44593,305.98,0.39,0.36,2026-09-16,2042,N,VIIRS,n,2.0NRT,292.58,0.95,N,0.2040501835172496,industrial,unnamed,maharashtra,likely_industrial,False,False,industrial_fire,983806495,0.2040501835172496,0.79,0.395,1.0,False,0,1,industrial_fire,0.975625,True
17.9577,80.79324,313.05,0.51,0.41,2026-09-16,2042,N,VIIRS,n,2.0NRT,285.55,3.22,N,3.555835510728374,plant,unnamed,andhra_telangana,likely_natural,False,False,unclassified,982784431,3.555835510728374,,,,False,0,1,unclassified,0.8602169130667323,True
18.72141,79.53712,307.09,0.44,0.38,2026-09-16,2042,N,VIIRS,n,2.0NRT,286.55,1.38,N,5.564155072863552,industrial,"TGSRTC Bus Depot , Godavarikhani",maharashtra,likely_natural,False,False,unclassified,279050788,5.564155072863552,,,,False,0,1,unclassified,0.8408333333333333,True
19.09188,82.17005,304.74,0.39,0.44,2026-09-16,2042,N,VIIRS,n,2.0NRT,289.25,1.22,N,0.4426856718375548,industrial,Nagarnar Steel Plant,andhra_telangana,likely_industrial,False,False,industrial_fire,1214008227,0.4426856718375548,2.1100000000000003,1.4030720263447316,19.0,False,0,1,industrial_fire,0.9603125,True
19.09656,82.16724,311.1,0.39,0.44,2026-09-16,2042,N,VIIRS,n,2.0NRT,289.17,1.78,N,0.5664353337197099,industrial,Nagarnar Steel Plant,andhra_telangana,likely_industrial,False,False,industrial_fire,1214008227,0.5664353337197099,2.1100000000000003,1.4030720263447316,19.0,False,0,1,industrial_fire,0.965,True
19.10054,82.16809,304.96,0.39,0.44,2026-09-16,2042,N,VIIRS,n,2.0NRT,288.71,0.9,N,1.0174201900358226,industrial,Nagarnar Steel Plant,andhra_telangana,likely_industrial,False,False,industrial_fire,1214008227,1.0174201900358226,2.1100000000000003,1.4030720263447316,19.0,False,0,1,industrial_fire,0.9903125,True
19.10453,82.16895,305.96,0.39,0.44,2026-09-16,2042,N,VIIRS,n,2.0NRT,289.19,0.9,N,1.4700248718833124,industrial,Nagarnar Steel Plant,andhra_telangana,likely_industrial,False,False,industrial_fire,1214008227,1.4700248718833124,2.1100000000000003,1.4030720263447316,19.0,False,0,1,industrial_fire,0.985625,True
19.28004,71.42666,306.99,0.4,0.45,2026-09-16,2042,N,VIIRS,n,2.0NRT,291.27,2.74,N,142.94590593238462,industrial,unnamed,maharashtra,likely_natural,False,False,unclassified,1222533298,142.94590593238462,,,,False,0,1,unclassified,0.925,True
19.4171,71.38929,314.03,0.41,0.45,2026-09-16,2042,N,VIIRS,n,2.0NRT,291.09,2.25,N,141.43240012536256,works,unnamed,maharashtra,likely_natural,False,False,unclassified,724343949,141.43240012536256,,,,False,0,1,unclassified,0.95,True
19.78615,79.14957,307.17,0.41,0.37,2026-09-16,2042,N,VIIRS,n,2.0NRT,293.95,0.85,N,0.338153482306657,industrial,unnamed,maharashtra,likely_industrial,False,False,industrial_fire,195858888,0.338153482306657,1.81,0.905,1.0,False,0,1,industrial_fire,0.98,True
19.96132,79.33545,309.1,0.42,0.38,2026-09-16,2042,N,VIIRS,n,2.0NRT,292.49,1.64,N,0.576862094864688,industrial,unnamed,maharashtra,likely_industrial,True,False,industrial_fire,169143581,0.576862094864688,1.0425,0.3243840316661718,4.0,False,0,1,industrial_fire,0.975,True
20.35746,72.95112,310.17,0.51,0.41,2026-09-16,2042,N,VIIRS,n,2.0NRT,290.57,0.73,N,1.2492685433776596,works,unnamed,gujarat,likely_industrial,False,False,industrial_fire,661885060,1.2492685433776596,1.35,0.7173097889568588,4.0,False,0,1,industrial_fire,0.995,True
21.10248,72.64323,304.86,0.54,0.42,2026-09-16,2042,N,VIIRS,n,2.0NRT,290.56,5.92,N,0.8225447422111929,industrial,ArcelorMittal Nippon Steel India,gujarat,likely_industrial,False,False,industrial_fire,104647203,0.8225447422111929,4.711573033707865,5.145412100042576,89.0,False,0,1,industrial_fire,0.9825,True
21.10314,72.63384,333.46,0.55,0.42,2026-09-16,2042,N,VIIRS,n,2.0NRT,292.01,19.9,N,1.2696572672898867,industrial,ArcelorMittal Nippon Steel India,gujarat,likely_industrial,False,False,industrial_fire,104647203,1.2696572672898867,4.711573033707865,5.145412100042576,89.0,True,0,1,industrial_fire,0.9491666666666666,True
21.10318,72.63799,326.28,0.54,0.42,2026-09-16,2042,N,VIIRS,n,2.0NRT,291.71,5.92,N,0.9524129313976846,industrial,ArcelorMittal Nippon Steel India,gujarat,likely_industrial,False,False,industrial_fire,104647203,0.9524129313976846,4.711573033707865,5.145412100042576,89.0,False,0,1,industrial_fire,0.975,True
21.10388,72.63271,330.15,0.55,0.42,2026-09-16,2042,N,VIIRS,n,2.0NRT,290.73,12.4,N,1.3229231858158703,industrial,ArcelorMittal Nippon Steel India,gujarat,likely_industrial,False,False,industrial_fire,104647203,1.3229231858158703,4.711573033707865,5.145412100042576,89.0,False,0,1,industrial_fire,0.965,True
21.10505,72.65024,305.8,0.54,0.42,2026-09-16,2042,N,VIIRS,n,2.0NRT,290.79,11.63,N,0.8071987067868878,industrial,Hazira Power Plant,gujarat,likely_industrial,False,False,industrial_fire,823272713,0.8071987067868878,3.77,1.885,1.0,True,0,1,industrial_fire,0.98,True
21.10572,72.64497,340.61,0.54,0.42,2026-09-16,2042,N,VIIRS,n,2.0NRT,292.51,11.63,N,0.478142573689616,industrial,ArcelorMittal Nippon Steel India,gujarat,likely_industrial,False,False,industrial_fire,104647203,0.478142573689616,4.711573033707865,5.145412100042576,89.0,False,0,1,industrial_fire,0.9641666666666666,True
21.10963,72.64555,306.28,0.54,0.42,2026-09-16,2042,N,VIIRS,n,2.0NRT,291.24,4.81,N,0.1902048020476766,industrial,ArcelorMittal Nippon Steel India,gujarat,likely_industrial,False,False,industrial_fire,104647203,0.1902048020476766,4.711573033707865,5.145412100042576,89.0,False,0,1,industrial_fire,0.985,True
21.11097,72.63501,309.85,0.55,0.42,2026-09-16,2042,N,VIIRS,n,2.0NRT,291.62,5.53,N,0.9132421292464896,industrial,ArcelorMittal Nippon Steel India,gujarat,likely_industrial,False,False,industrial_fire,104647203,0.9132421292464896,4.711573033707865,5.145412100042576,89.0,False,0,1,industrial_fire,0.965,True
13.39193,80.0769,309.79,0.54,0.42,2026-09-16,2044,N,VIIRS,n,2.0NRT,293.19,0.85,N,0.1680928827050122,industrial,unnamed,andhra_telangana,likely_industrial,False,False,industrial_fire,840721279,0.1680928827050122,2.0,2.022325394193526,2.0,False,0,1,industrial_fire,0.98,True
13.3958,80.07763,309.59,0.54,0.42,2026-09-16,2044,N,VIIRS,n,2.0NRT,293.28,0.99,N,0.2700715870575648,industrial,unnamed,andhra_telangana,likely_industrial,False,False,industrial_fire,840721279,0.2700715870575648,2.0,2.022325394193526,2.0,False,0,1,industrial_fire,0.96,True
13.89798,76.56422,306.05,0.39,0.36,2026-09-16,2044,N,VIIRS,n,2.0NRT,292.13,0.54,N,0.2736070735485931,industrial,unnamed,andhra_telangana,likely_industrial,False,False,industrial_fire,254129691,0.2736070735485931,0.72,0.3114482300479487,5.0,False,0,1,industrial_fire,0.9616666666666666,True
33.24478,71.52325,300.68,0.7,0.75,2026-09-16,2218,N,VIIRS,n,2.0NRT,286.06,0.65,N,361.0627783913024,plant,unnamed,rajasthan,likely_natural,False,False,unclassified,1539761409,361.0627783913024,3.98,1.99,1.0,False,0,1,unclassified,0.8469855072463769,True
33.24488,71.52091,306.82,0.7,0.75,2026-09-16,2218,N,VIIRS,n,2.0NRT,286.82,1.26,N,361.07251351663,plant,unnamed,rajasthan,likely_natural,False,False,unclassified,1539761409,361.07251351663,3.98,1.99,1.0,False,0,1,unclassified,0.9133823529411765,True
33.29369,71.18768,297.5,0.67,0.73,2026-09-16,2218,N,VIIRS,n,2.0NRT,286.06,0.61,N,367.6700778572037,plant,unnamed,rajasthan,likely_natural,False,False,unclassified,1539761409,367.6700778572037,3.98,1.99,1.0,False,0,1,unclassified,0.89,True
35.96728,68.68533,297.6,0.42,0.61,2026-09-16,2218,N,VIIRS,n,2.0NRT,286.74,0.61,N,681.5794327798106,industrial,unnamed,rajasthan,likely_natural,False,False,unclassified,810507431,681.5794327798106,,,,False,0,1,unclassified,0.895,True
7.9664,79.94561,337.08,0.44,0.46,2026-09-17,750,N,VIIRS,n,2.0NRT,294.15,3.26,D,24.615790554369145,industrial,unnamed,tamil_nadu,likely_natural,False,False,unclassified,754317941,24.615790554369145,,,,False,1,1,unclassified,0.8318411220195651,True
8.56332,77.68252,335.26,0.6,0.53,2026-09-17,750,N,VIIRS,n,2.0NRT,296.11,5.63,D,1.1850513656330988,industrial,unnamed,tamil_nadu,likely_industrial,False,False,industrial_fire,906496375,1.1850513656330988,,,,False,1,1,industrial_fire,0.9561924040871409,True
8.5661,77.67891,346.14,0.6,0.53,2026-09-17,750,N,VIIRS,n,2.0NRT,296.67,10.23,D,0.861487837627797,industrial,unnamed,tamil_nadu,likely_industrial,False,False,industrial_fire,906496375,0.861487837627797,,,,False,1,1,industrial_fire,0.9428571428571427,True
9.78933,80.15058,337.65,0.4,0.44,2026-09-17,750,N,VIIRS,n,2.0NRT,293.66,4.45,D,10.131723653716548,industrial,unnamed,tamil_nadu,likely_natural,False,True,agricultural_burn,807258750,10.131723653716548,,,,False,1,1,wildfire,0.45457624115082274,False
10.94808,77.369,332.82,0.58,0.52,2026-09-17,750,N,VIIRS,n,2.0NRT,292.75,2.59,D,1.7287276076230964,industrial,unnamed,tamil_nadu,likely_industrial,False,False,industrial_fire,985084117,1.7287276076230964,,,,False,1,1,industrial_fire,0.9102380952380952,True
11.70747,79.19976,330.48,0.43,0.46,2026-09-17,750,N,VIIRS,n,2.0NRT,298.27,1.48,D,10.580060952541388,industrial,IOCL Asanur,tamil_nadu,likely_natural,False,False,unclassified,1069783572,10.580060952541388,,,,False,1,1,unclassified,0.7161536082112814,True
11.84093,79.02319,332.41,0.43,0.46,2026-09-17,750,N,VIIRS,n,2.0NRT,297.32,2.79,D,14.043455315730832,industrial,Poompuhar THDC Ltd,tamil_nadu,likely_natural,True,False,wildfire,836478966,14.043455315730832,,,,False,1,1,unclassified,0.48236204537886423,False
11.84172,79.02304,330.67,0.44,0.46,2026-09-17,750,N,VIIRS,n,2.0NRT,297.19,2.11,D,14.106147886423935,industrial,Poompuhar THDC Ltd,tamil_nadu,likely_natural,True,False,wildfire,836478966,14.106147886423935,,,,False,1,1,wildfire,0.43753706179245255,True
14.0709,77.2552,337.19,0.52,0.5,2026-09-17,752,N,VIIRS,n,2.0NRT,300.64,5.6,D,9.251003020371412,industrial,unnamed,andhra_telangana,likely_natural,False,False,unclassified,1264559165,9.251003020371412,,,,False,1,1,wildfire,0.3535573761107087,False
14.11936,77.71715,331.89,0.48,0.48,2026-09-17,752,N,VIIRS,n,2.0NRT,300.8,6.82,D,10.832168778740751,industrial,"APSRTC Bus Depot , Puttaparthi",andhra_telangana,likely_natural,False,False,unclassified,1416288597,10.832168778740751,,,,False,1,1,wildfire,0.5448124229275563,False
14.34582,76.77034,338.34,0.55,0.51,2026-09-17,752,N,VIIRS,n,2.0NRT,299.74,5.57,D,2.2613396054348827,industrial,unnamed,andhra_telangana,likely_natural,False,False,unclassified,1002693072,2.2613396054348827,,,,False,1,1,unclassified,0.46004808447709655,True
14.34916,76.77248,335.54,0.55,0.51,2026-09-17,752,N,VIIRS,n,2.0NRT,299.7,7.92,D,2.025132269219299,industrial,unnamed,andhra_telangana,likely_natural,False,False,unclassified,1002693072,2.025132269219299,,,,False,1,1,industrial_fire,0.5989144736842106,False
14.4197,77.97533,337.35,0.46,0.47,2026-09-17,752,N,VIIRS,n,2.0NRT,301.6,3.45,D,21.6551837976024,industrial,unnamed,andhra_telangana,likely_natural,False,False,unclassified,984822031,21.6551837976024,,,,False,1,1,agricultural_burn,0.4197907358556457,False
14.47426,78.25214,345.76,0.44,0.46,2026-09-17,752,N,VIIRS,n,2.0NRT,302.58,7.33,D,1.1333831263950782,industrial,unnamed,andhra_telangana,likely_industrial,False,False,industrial_fire,1152237332,1.1333831263950782,4.9925,0.7030587931792524,4.0,True,1,1,industrial_fire,0.8972802197802199,True
14.63784,77.24184,342.1,0.51,0.49,2026-09-17,752,N,VIIRS,n,2.0NRT,301.0,6.26,D,9.104087029185276,industrial,Boram Palli,andhra_telangana,likely_natural,False,False,unclassified,984822032,9.104087029185276,,,,False,1,1,agricultural_burn,0.7469046158368811,False
15.22019,77.55892,348.38,0.47,0.48,2026-09-17,752,N,VIIRS,n,2.0NRT,302.14,9.7,D,11.970714129965591,industrial,unnamed,andhra_telangana,likely_natural,False,False,unclassified,990887246,11.970714129965591,,,,False,1,1,unclassified,0.7575927981619459,True
15.28948,75.23705,333.78,0.33,0.56,2026-09-17,752,N,VIIRS,n,2.0NRT,298.47,2.24,D,40.89293764420446,works,unnamed,maharashtra,likely_natural,False,False,unclassified,923974516,40.89293764420446,,,,False,1,1,unclassified,0.8740636907597047,True
15.57457,76.90315,331.92,0.51,0.5,2026-09-17,752,N,VIIRS,n,2.0NRT,299.62,3.25,D,6.488720354138963,industrial,unnamed,maharashtra,likely_natural,False,False,unclassified,283153018,6.488720354138963,,,,False,1,1,unclassified,0.5062816611610047,True
15.71992,78.20345,337.01,0.42,0.45,2026-09-17,752,N,VIIRS,n,2.0NRT,301.75,5.11,D,7.972310377011473,industrial,Kurnool Ultra Mega Solar Park,maharashtra,likely_natural,False,False,unclassified,490751287,7.972310377011473,,,,False,1,1,unclassified,0.5354138047711909,True
15.72621,78.39029,342.11,0.41,0.45,2026-09-17,752,N,VIIRS,n,2.0NRT,300.53,5.89,D,8.743263415844863,industrial,unnamed,maharashtra,likely_natural,False,False,unclassified,983096834,8.743263415844863,0.94,0.47,1.0,False,1,1,agricultural_burn,0.7843036333601975,False
15.90257,79.4185,333.26,0.54,0.42,2026-09-17,752,N,VIIRS,n,2.0NRT,301.62,2.37,D,23.153351364743337,industrial,"APSRTC Bus Depot , Markapuram",maharashtra,likely_natural,False,False,unclassified,1416314652,23.153351364743337,,,,False,1,1,unclassified,0.5869241052266567,True
16.13089,78.2978,343.56,0.41,0.45,2026-09-17,752,N,VIIRS,n,2.0NRT,297.81,5.16,D,4.56907670453938,industrial,"TGSRTC Bus Depot , Kollapur",maharashtra,likely_natural,False,False,unclassified,1496339994,4.56907670453938,,,,False,1,1,unclassified,0.5994349902559047,True
16.46995,79.60595,334.17,0.51,0.41,2026-09-17,752,N,VIIRS,l,2.0NRT,300.73,8.74,D,11.95721467979873,industrial,unnamed,maharashtra,likely_natural,False,False,unclassified,776406650,11.95721467979873,,,,False,1,0,unclassified,0.6673679402865946,True
16.7369,79.29222,336.26,0.53,0.42,2026-09-17,752,N,VIIRS,n,2.0NRT,302.01,3.89,D,8.74290562638372,industrial,Nagarjunasagar Left Canal power plant,maharashtra,likely_natural,False,False,unclassified,429779733,8.74290562638372,,,,False,1,1,wildfire,0.4588773789134041,False
17.69873,95.69556,328.23,0.55,0.68,2026-09-17,752,N,VIIRS,n,2.0NRT,286.82,2.47,D,980.8429203024236,industrial,Dhamra Port,jharkhand_odisha,likely_natural,False,False,unclassified,158493338,980.8429203024236,,,,False,1,1,unclassified,0.9667708333333332,True
17.93264,82.01937,333.7,0.4,0.37,2026-09-17,752,N,VIIRS,n,2.0NRT,297.53,2.37,D,11.62045218381132,plant,Upper Sileru Power House,andhra_telangana,likely_natural,False,False,unclassified,241951918,11.62045218381132,,,,False,1,1,wildfire,0.6561881526130995,False
18.00865,83.52342,330.28,0.38,0.36,2026-09-17,752,N,VIIRS,n,2.0NRT,297.03,1.31,D,4.213141355513216,industrial,unnamed,andhra_telangana,likely_natural,False,False,unclassified,1478929037,4.213141355513216,,,,False,1,1,unclassified,0.7896590909090909,True
19.09782,82.16909,334.45,0.39,0.36,2026-09-17,752,N,VIIRS,n,2.0NRT,300.53,4.5,D,0.7671877597252289,industrial,Nagarnar Steel Plant,andhra_telangana,likely_industrial,False,False,industrial_fire,1214008227,0.7671877597252289,2.1100000000000003,1.4030720263447316,19.0,False,1,1,industrial_fire,0.964141122035859,True
20.7945,85.25539,337.85,0.43,0.38,2026-09-17,752,N,VIIRS,n,2.0NRT,291.23,7.84,D,1.2216081506876375,industrial,Tata Steel Meramandali,jharkhand_odisha,likely_industrial,False,False,industrial_fire,177572836,1.2216081506876375,2.998695652173913,2.212767301465471,23.0,True,1,1,industrial_fire,0.9716985645933015,True
20.86482,84.98676,334.65,0.42,0.38,2026-09-17,752,N,VIIRS,n,2.0NRT,298.42,2.25,D,1.1736253393547569,industrial,Angul Steel Plant,jharkhand_odisha,likely_industrial,False,False,industrial_fire,660307106,1.1736253393547569,2.5683333333333334,1.067227382385912,36.0,False,1,1,industrial_fire,0.8410275689223059,True
20.86884,84.99023,333.3,0.42,0.38,2026-09-17,752,N,VIIRS,n,2.0NRT,300.8,10.16,D,0.7893459749606223,industrial,Angul Steel Plant,jharkhand_odisha,likely_industrial,False,False,industrial_fire,660307106,0.7893459749606223,2.5683333333333334,1.067227382385912,36.0,True,1,1,industrial_fire,0.9772916666666666,True
20.88555,84.98354,340.2,0.42,0.38,2026-09-17,752,N,VIIRS,n,2.0NRT,301.13,5.88,D,1.172923732917127,industrial,Angul Steel Power Plant,jharkhand_odisha,likely_industrial,False,False,industrial_fire,1012595669,1.172923732917127,1.45,0.3111269837220808,2.0,True,1,1,industrial_fire,0.9677728008706271,True
20.889,84.98299,338.03,0.42,0.38,2026-09-17,752,N,VIIRS,n,2.0NRT,300.29,5.88,D,0.9252261114694074,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,660307102,0.9252261114694074,1.565,0.0699999999999999,4.0,True,1,1,industrial_fire,0.9652522331469702,True
20.97951,85.13586,334.0,0.43,0.38,2026-09-17,752,N,VIIRS,n,2.0NRT,299.68,4.58,D,4.6473716032890895,industrial,unnamed,jharkhand_odisha,likely_natural,False,False,unclassified,1021846869,4.6473716032890895,,,,False,1,1,unclassified,0.7975043701656851,True
21.91952,83.35139,344.18,0.39,0.36,2026-09-17,752,N,VIIRS,n,2.0NRT,301.07,6.34,D,0.9399846148505824,industrial,Raigarh Jindal power station,jharkhand_odisha,likely_industrial,False,False,industrial_fire,1093898245,0.9399846148505824,1.74,0.7285830998131464,7.0,True,1,1,industrial_fire,0.8972802197802199,True
21.92284,83.35082,349.35,0.39,0.36,2026-09-17,752,N,VIIRS,n,2.0NRT,298.66,6.34,D,0.6042446279453588,industrial,Jindal Steel Works,jharkhand_odisha,likely_industrial,False,False,industrial_fire,119390670,0.6042446279453588,2.87875,2.153485132125531,8.0,False,1,1,industrial_fire,0.884423076923077,True
21.9295,83.34969,329.08,0.39,0.36,2026-09-17,752,N,VIIRS,n,2.0NRT,298.31,4.95,D,0.2885359363941034,industrial,Jindal Steel Works,jharkhand_odisha,likely_industrial,False,False,industrial_fire,119390670,0.2885359363941034,2.87875,2.153485132125531,8.0,False,1,1,industrial_fire,0.9456730769230769,True
21.98642,83.23223,329.86,0.39,0.36,2026-09-17,752,N,VIIRS,l,2.0NRT,300.43,3.12,D,0.2119644315416414,industrial,Monnet Raigarh Power Plant,jharkhand_odisha,likely_industrial,False,False,industrial_fire,1128051115,0.2119644315416414,1.58,0.79,1.0,False,1,0,industrial_fire,0.9,True
22.05378,88.12634,339.82,0.41,0.45,2026-09-17,752,N,VIIRS,n,2.0NRT,294.62,3.6,D,79.12391730549496,plant,BEL,jharkhand_odisha,likely_natural,False,False,unclassified,421635559,79.12391730549496,1.7175,0.889056482216641,8.0,False,1,1,unclassified,0.9357792207792208,True
22.37826,87.27721,333.28,0.55,0.43,2026-09-17,752,N,VIIRS,n,2.0NRT,296.35,8.13,D,0.5858002406606065,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,747427621,0.5858002406606065,3.023846153846154,1.9395002277914888,39.0,True,1,1,industrial_fire,0.9772916666666666,True
22.37893,87.28261,333.14,0.55,0.43,2026-09-17,752,N,VIIRS,n,2.0NRT,297.42,8.99,D,0.1065076312432438,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,747427621,0.1065076312432438,3.023846153846154,1.9395002277914888,39.0,True,1,1,industrial_fire,0.9772916666666666,True
21.10249,72.63689,367.0,0.38,0.59,2026-09-17,754,N,VIIRS,h,2.0NRT,292.62,9.37,D,1.084430927660562,industrial,ArcelorMittal Nippon Steel India,gujarat,likely_industrial,False,False,industrial_fire,104647203,1.084430927660562,4.711573033707865,5.145412100042576,89.0,False,1,2,industrial_fire,0.845,True
21.10482,72.64775,343.6,0.38,0.59,2026-09-17,754,N,VIIRS,n,2.0NRT,293.04,6.57,D,0.6985544165627333,industrial,ArcelorMittal Nippon Steel India,gujarat,likely_industrial,False,False,industrial_fire,104647203,0.6985544165627333,4.711573033707865,5.145412100042576,89.0,False,1,1,industrial_fire,0.8972802197802199,True
23.16455,82.33646,330.69,0.38,0.36,2026-09-17,754,N,VIIRS,n,2.0NRT,296.94,2.68,D,18.21308664221413,industrial,JKD Mines,jharkhand_odisha,likely_natural,True,False,wildfire,289699788,18.21308664221413,,,,False,1,1,unclassified,0.4226037490941738,False
23.16512,82.34019,339.91,0.38,0.36,2026-09-17,754,N,VIIRS,n,2.0NRT,298.49,5.58,D,18.57491285012297,industrial,JKD Mines,jharkhand_odisha,likely_natural,True,False,wildfire,289699788,18.57491285012297,,,,False,1,1,wildfire,0.752005592584678,True
23.6779,86.08772,333.27,0.5,0.41,2026-09-17,754,N,VIIRS,n,2.0NRT,296.92,4.68,D,1.1309182981173598,industrial,Bokaro Works Power Plant,jharkhand_odisha,likely_industrial,False,False,industrial_fire,936986288,1.1309182981173598,1.9644,1.375908100870409,50.0,False,1,1,industrial_fire,0.9679349816849817,True
23.67882,86.39905,336.25,0.51,0.41,2026-09-17,754,N,VIIRS,n,2.0NRT,298.08,13.52,D,2.5344242578228404,industrial,unnamed,jharkhand_odisha,likely_natural,False,False,unclassified,825940073,2.5344242578228404,2.834705882352941,1.8267221930518704,17.0,False,1,1,unclassified,0.6964304598356442,True
23.78114,86.20964,346.86,0.5,0.41,2026-09-17,754,N,VIIRS,n,2.0NRT,297.59,6.73,D,1.9195768868174696,industrial,unnamed,jharkhand_odisha,likely_industrial,False,False,industrial_fire,825940046,1.9195768868174696,1.7594999999999998,1.7945838837428227,20.0,True,1,1,industrial_fire,0.8922802197802199,True
23.78183,86.21259,333.45,0.5,0.41,2026-09-17,754,N,VIIRS,n,2.0NRT,295.55,4.44,D,2.1658206247595526,industrial,unnamed,jharkhand_odisha,likely_natural,False,False,unclassified,825940046,2.1658206247595526,1.7594999999999998,1.7945838837428227,20.0,False,1,1,unclassified,0.4964984596030796,True
28.03819,69.67198,332.77,0.41,0.6,2026-09-17,756,N,VIIRS,n,2.0NRT,293.75,6.1,D,0.0598491567230404,industrial,unnamed,rajasthan,likely_industrial,False,False,industrial_fire,1039179604,0.0598491567230404,,,,False,1,1,industrial_fire,0.9683516483516484,True
28.05055,69.3679,330.14,0.42,0.61,2026-09-17,756,N,VIIRS,n,2.0NRT,294.88,2.9,D,0.3894942501495883,industrial,Qadirpur Gas Plant,rajasthan,likely_industrial,False,False,industrial_fire,1049716917,0.3894942501495883,,,,False,1,1,industrial_fire,0.905,True
28.49409,69.28618,335.64,0.42,0.61,2026-09-17,756,N,VIIRS,n,2.0NRT,298.26,2.69,D,17.831835653907305,industrial,Sui Gas Fields,rajasthan,likely_natural,False,False,unclassified,1175009774,17.831835653907305,,,,False,1,1,wildfire,0.49524111172698215,False
